Url,Response,Final URL
https://epubs.siam.org/doi/10.1137/17M1134834,403,https://epubs.siam.org/doi/10.1137/17M1134834
https://github.com/JoanaGrah/MitosisAnalyser,200,https://github.com/JoanaGrah/MitosisAnalyser
https://cran.r-project.org/web/packages/SPCAvRP/index.html,200,https://cran.r-project.org/web/packages/SPCAvRP/index.html
http://www.damtp.cam.ac.uk/research/cia/software/,200,http://www.damtp.cam.ac.uk/research/cia/software-image-analysis
https://arxiv.org/pdf/1805.06761.pdf,200,http://arxiv.org/pdf/1805.06761
https://www.repository.cam.ac.uk/handle/1810/256221,200,https://www.repository.cam.ac.uk/items/b74b63c6-6991-453a-9beb-d54061912759
http://iopscience.iop.org/0266-5611/34/4/044003/,200,https://iopscience.iop.org/article/10.1088/1361-6420/aaaf63
https://codeocean.com/capsule/2404871/tree/v1,200,https://codeocean.com/capsule/2404871/tree/v1
https://www.repository.cam.ac.uk/handle/1810/261315,200,https://www.repository.cam.ac.uk/items/d815e6f6-41d8-49be-bb85-53337abb69af
https://iopscience.iop.org/article/10.1088/1361-6420/ab08d2,403,https://iopscience.iop.org/article/10.1088/1361-6420/ab08d2
http://www.ccpem.ac.uk/download.php,200,https://www.ccpem.ac.uk/software/downloads/
https://figshare.shef.ac.uk/articles/software/TopoStats_-_Atomic_Force_Microscopy_image_processing_and_analysis/22633528,TooManyRedirectsError
https://figshare.shef.ac.uk/articles/software/TopoStats_-_an_automated_tracing_program_for_AFM_images/13103327,TooManyRedirectsError
https://trac.ligo.caltech.edu/xpipeline/,401,https://trac.ligo.caltech.edu/xpipeline/
https://github.com/ligo-cbc/pycbc,200,https://github.com/gwastro/pycbc
http://www.dnald.org/planner/ACS_sb-2013-00161v_SI.zip,ConnectionError
http://ico2s.org/software/infobiotics.html,200,http://ico2s.org/software/infobiotics.html
https://github.com/rjbrewin/SeaHAWK_Secchi_FU,200,https://github.com/rjbrewin/SeaHAWK_Secchi_FU
https://github.com/rjbrewin/Three-community-phyto-model,200,https://github.com/rjbrewin/Three-community-phyto-model
https://github.com/jjviljoen/Two-community-phyto-model-updated,200,https://github.com/jjviljoen/Two-community-phyto-model-updated
https://github.com/rjbrewin/POC-PON-Tchl-Analysis,200,https://github.com/rjbrewin/POC-PON-Tchl-Analysis
https://github.com/XuerongSun/Three-component-models,200,https://github.com/XuerongSun/Three-component-models
https://github.com/rjbrewin/Two-community-phyto-model,200,https://github.com/rjbrewin/Two-community-phyto-model
http://smcs4.r-forge.r-project.org/,200,http://smcs4.r-forge.r-project.org/
https://data.fitzmuseum.cam.ac.uk,421,https://fitzmuseum.cam.ac.uk/objects-and-artworks
https://braindynamicslab.org/code/,200,https://braindynamicslab.org/code/
https://github.com/VBIndex/matlab_vb_toolbox,200,https://github.com/VBIndex/matlab_vb_toolbox
https://github.com/lschmidtke/shape_templates,200,https://github.com/lschmidtke/shape_templates
http://www.grchombo.org,200,https://www.grchombo.org/
https://orda.shef.ac.uk/articles/software/Code_for_Nonlinear_Rydberg_exciton-polaritons_in_Cu2O_microcavities/25233025,200,https://orda.shef.ac.uk/articles/software/Code_for_Nonlinear_Rydberg_exciton-polaritons_in_Cu2O_microcavities/25233025
https://www.researchgate.net/project/Fixture-Analyser-Optimiser,403,https://www.researchgate.net/project/Fixture-Analyser-Optimiser
https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2018WR023150,403,https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2018WR023150
https://www.icevirtuallibrary.com/doi/pdf/10.1680/jenge.18.00032,403,https://www.icevirtuallibrary.com/doi/pdf/10.1680/jenge.18.00032
http://www.firedrakeproject.org/,200,https://www.firedrakeproject.org/
http://dx.doi.org/10.1007/s11306-011-0389-x,404,http://link.springer.com/10.1007/s11306-011-0389-x
"https://ideas.repec.org/c/boc/bocode/s459226.html#:~:text=pmvalsampsize%20computes%20the%20minimum%20sample,proposed%20by%20Archer%20et%20al.",200,"https://ideas.repec.org/c/boc/bocode/s459226.html#:~:text=pmvalsampsize%20computes%20the%20minimum%20sample,proposed%20by%20Archer%20et%20al."
https://cran.r-project.org/web/packages/pmvalsampsize/index.html,200,https://cran.r-project.org/web/packages/pmvalsampsize/index.html
https://github.com/albespalov/Adaptive_ML-SCFEM,200,https://github.com/albespalov/Adaptive_ML-SCFEM
https://sumitsinha.github.io/Deep_Learning_for_Manufacturing/html/index.html,200,https://sumitsinha.github.io/Deep_Learning_for_Manufacturing/html/index.html
https://www.researchgate.net/project/Fixture-Analyser-Optimiser,403,https://www.researchgate.net/project/Fixture-Analyser-Optimiser
https://zenodo.org/record/5720861,200,https://zenodo.org/records/5720861
https://github.com/alan-turing-institute/PDSampler.jl,200,https://github.com/alan-turing-institute/PDSampler.jl
https://github.com/mhardcastle/ddf-pipeline,200,https://github.com/mhardcastle/ddf-pipeline
http://www.phaser.cimr.cam.ac.uk/index.php/Phaser_Crystallographic_Software,200,https://www.phaser.cimr.cam.ac.uk/index.php/Phaser_Crystallographic_Software
https://zenodo.org/record/581183,200,https://zenodo.org/records/581183
https://bitbucket.org/colinjcotter/slicemodels,200,https://bitbucket.org/colinjcotter/slicemodels
https://github.com/firedrakeproject/dcore,200,https://github.com/firedrakeproject/gusto
http://www.alphagenes.roslin.ed.ac.uk/alphasuite-softwares/alphasim/,TooManyRedirectsError
https://alphagenes.roslin.ed.ac.uk/wp/software-2/alphaassign/,TooManyRedirectsError
http://www.alphagenes.roslin.ed.ac.uk/alphasuite-softwares/alphaseqopt/,TooManyRedirectsError
http://www.alphagenes.roslin.ed.ac.uk/alphasuite-softwares/,TooManyRedirectsError
http://www.alphagenes.roslin.ed.ac.uk/alphasuite-softwares/,TooManyRedirectsError
https://github.com/tqbl/ood_audio,200,https://github.com/tqbl/ood_audio
https://github.com/tqbl/gccaps,200,https://github.com/tqbl/gccaps
https://github.com/tqbl/dcase2018_task2,200,https://github.com/tqbl/dcase2018_task2
http://mudshark.brookes.ac.uk/ScrumPy,200,https://mudshark.brookes.ac.uk/ScrumPy
http://www.ed.ac.uk/schools-departments/pathway-medicine/our-research/ghazal-group/pathway-informatics/sprint/download,ConnectionError
http://stchem.bham.ac.uk/~quantics/,404,http://stchem.bham.ac.uk/~quantics/
http://aninternetofsoftthings.com/an-introduction-to-arduino-micro-controllers/,TooManyRedirectsError
https://gist.github.com/dyadica/29530a52adfb2dfded051c9c61d191bb,200,https://gist.github.com/dyadica/29530a52adfb2dfded051c9c61d191bb
https://gist.github.com/dyadica/0dbb08d27077997e1294d930fad1f16d,200,https://gist.github.com/dyadica/0dbb08d27077997e1294d930fad1f16d
http://aninternetofsoftthings.com/photon-control-of-a-mosfet/,ReadTimeoutError
http://aninternetofsoftthings.com/photon-publish-and-subscription-events/,ReadTimeoutError
https://gist.github.com/dyadica/38ad2190d20583195441c98e4f16f1d4,200,https://gist.github.com/dyadica/38ad2190d20583195441c98e4f16f1d4
http://aninternetofsoftthings.com/summary-of-network-topologies/,TooManyRedirectsError
https://gist.github.com/dyadica/50ac3d7d4daaca84b8c81e0dd7bc7bc0,200,https://gist.github.com/dyadica/50ac3d7d4daaca84b8c81e0dd7bc7bc0
https://gist.github.com/dyadica/589674ae346932183d64a8e7083810f5,200,https://gist.github.com/dyadica/589674ae346932183d64a8e7083810f5
http://aninternetofsoftthings.com/files/2017/03/IoST-Networking-Infrastructure.pdf,ReadTimeoutError
https://gist.github.com/dyadica/cf638651fe0d5a1e2d81c33b8a254706,200,https://gist.github.com/dyadica/cf638651fe0d5a1e2d81c33b8a254706
http://aninternetofsoftthings.com/capacitive-sensor-development-board/,ReadTimeoutError
https://gist.github.com/dyadica/ccd400ce2968d87d97ed5113c44ec8e1,200,https://gist.github.com/dyadica/ccd400ce2968d87d97ed5113c44ec8e1
http://sysbio3.fhms.surrey.ac.uk/sfba/index.html,ConnectionError
https://github.com/3D-Beacons/3d-beacons-client,200,https://github.com/3D-Beacons/3d-beacons-client
http://www2.warwick.ac.uk/fac/sci/dcs/people/till_bretschneider/quimp/,TooManyRedirectsError
http://cgi.csc.liv.ac.uk/~dominik/spookey/,200,https://cgi.csc.liv.ac.uk/~dominik/spookey/
https://github.com/genome-traffic/redkmer-hpc,200,https://github.com/genome-traffic/redkmer-hpc
https://fowlercorpora.readthedocs.org/en/latest/installation.html,403,https://fowlercorpora.readthedocs.io/en/latest/installation.html
https://github.com/lsst-uk/macauff,200,https://github.com/lsst-uk/macauff
https://github.com/quadram-institute-bioscience/QuaTradis,200,https://github.com/quadram-institute-bioscience/QuaTradis
https://github.com/quadram-institute-bioscience/albatradis,200,https://github.com/quadram-institute-bioscience/albatradis
https://github.com/quadram-institute-bioscience/socru,200,https://github.com/quadram-institute-bioscience/socru
https://github.com/padpadpadpad/rTPC,200,https://github.com/padpadpadpad/rTPC
https://github.com/eastmallingresearch/crosslink,200,https://github.com/eastmallingresearch/crosslink
https://github.com/nhsx/commercial-data-healthcare-predictions,200,https://github.com/nhsx/commercial-data-healthcare-predictions
https://www.biorxiv.org/content/10.1101/2024.01.09.574675v1,200,https://www.biorxiv.org/content/10.1101/2024.01.09.574675v1
https://github.com/Functional-Genomics/CrossSpeciesIntegration,200,https://github.com/Papatheodorou-Group/BENGAL
http://lucmoreau.github.io/ProvToolbox/,200,http://lucmoreau.github.io/ProvToolbox/
http://homepages.inf.ed.ac.uk/ppapapan/?p=81,404,https://homepages.inf.ed.ac.uk/ppapapan/?p=81
https://sociam.org/mobile-app-x-ray,502,https://sociam.org/mobile-app-x-ray
https://github.com/sociam/indx,200,https://github.com/sociam/indx
https://sociam.org/data-safe-havens,502,https://sociam.org/data-safe-havens
https://sociam.org/sociagrams,502,https://sociam.org/sociagrams
https://figshare.com/articles/software/Data_acquisition_and_data_analysis_custom_code_for_non-invasive_Raman_micro-spectroscopy_application_tracking_D2O_in_living_roots/14815671,200,https://figshare.com/articles/software/Data_acquisition_and_data_analysis_custom_code_for_non-invasive_Raman_micro-spectroscopy_application_tracking_D2O_in_living_roots/14815671
https://paulsbond.co.uk/modelcraft,200,https://paulsbond.co.uk/modelcraft/
http://scip.zib.de,TooManyRedirectsError
http://cran.r-project.org/package=synthpop,200,https://cran.r-project.org/web/packages/synthpop/index.html
https://github.com/JamesTrewern/louise-FSA,200,https://github.com/JamesTrewern/louise-Testing
http://www.firedrakeproject.org/,200,https://www.firedrakeproject.org/
https://zenodo.org/record/4063667,200,https://zenodo.org/records/4063667
https://zenodo.org/record/4063666,200,https://zenodo.org/records/8023716
https://github.com/HDRUK/schemata,200,https://github.com/HDRUK/schemata
https://doi.org/10.5281/zenodo.4461676,404,https://zenodo.org/doi/10.5281/zenodo.4461676
https://github.com/priyankshah7/ScanCARS,200,https://github.com/priyankshah7/ScanCARS
http://cgi.csc.liv.ac.uk/~dominik/spookey/,200,https://cgi.csc.liv.ac.uk/~dominik/spookey/
https://www2.chem.ucl.ac.uk/worthgrp/quantics/doc/index.html,200,https://www2.chem.ucl.ac.uk/worthgrp/quantics/doc/index.html
http://statechum.sourceforge.net,200,https://statechum.sourceforge.net/
https://pubs.acs.org/doi/10.1021/acs.jpcb.1c03661,403,https://pubs.acs.org/doi/10.1021/acs.jpcb.1c03661
https://github.com/zt-chen/PMFault,200,https://github.com/zt-chen/PMFault
https://github.com/pandora-tee,200,https://github.com/pandora-tee
https://github.com/proteus-core/cheritree,200,https://github.com/proteus-core/cheritree
https://sourceforge.net/projects/mgplacer/,403,https://sourceforge.net/projects/mgplacer/
"https://ideas.repec.org/c/boc/bocode/s459226.html#:~:text=pmvalsampsize%20computes%20the%20minimum%20sample,proposed%20by%20Archer%20et%20al.",200,"https://ideas.repec.org/c/boc/bocode/s459226.html#:~:text=pmvalsampsize%20computes%20the%20minimum%20sample,proposed%20by%20Archer%20et%20al."
https://cran.r-project.org/web/packages/pmvalsampsize/index.html,200,https://cran.r-project.org/web/packages/pmvalsampsize/index.html
https://zenodo.org/record/3686986,200,https://zenodo.org/records/3686987
https://zenodo.org/record/3686987,200,https://zenodo.org/records/3686987
https://zenodo.org/record/3662480,200,https://zenodo.org/records/3662481
https://zenodo.org/record/3662481,200,https://zenodo.org/records/3662481
https://zenodo.org/record/3625570,200,https://zenodo.org/records/3625571
https://zenodo.org/record/3625571,200,https://zenodo.org/records/3625571
https://www.liverpool.ac.uk/mathematical-biology-in-liverpool/research/development-and-ageing/modelling-embryogenesis/,404,https://www.liverpool.ac.uk/mathematical-biology-in-liverpool/research/development-and-ageing/modelling-embryogenesis/
https://www.liverpool.ac.uk/mathematical-biology-in-liverpool/research/development-and-ageing/modelling-embryogenesis/,404,https://www.liverpool.ac.uk/mathematical-biology-in-liverpool/research/development-and-ageing/modelling-embryogenesis/
https://www.mtg.msm.cam.ac.uk/Codes/AIRSS,200,https://www.mtg.msm.cam.ac.uk/Codes/AIRSS
http://github.com/lsds/Seep/,200,https://github.com/lsds/Seep/
https://github.com/richardgeveritt/ilike,200,https://github.com/richardgeveritt/ilike
https://zenodo.org/record/6874241,200,https://zenodo.org/records/6874241
https://royalsocietypublishing.org/doi/10.1098/rsif.2020.0961,403,https://royalsocietypublishing.org/doi/10.1098/rsif.2020.0961
http://52.202.219.239:8080/,ConnectionError
https://github.com/PDBeurope/ccdutils,200,https://github.com/PDBeurope/ccdutils
https://github.com/PDBeurope/arpeggio,200,https://github.com/PDBeurope/arpeggio
https://github.com/PDBeurope/ligand-env,200,https://github.com/PDBeurope/ligand-env
https://drive.google.com/drive/folders/0B7ZDkYLdRh3AUFlEaHFDR1N0Vk0?usp=sharing,404,https://accounts.google.com/ServiceLogin?service=wise&passive=1209600&osid=1&continue=https://drive.google.com/drive/folders/0B7ZDkYLdRh3AUFlEaHFDR1N0Vk0?usp%3Dsharing&followup=https://drive.google.com/drive/folders/0B7ZDkYLdRh3AUFlEaHFDR1N0Vk0?usp%3Dsharing
http://www-wales.ch.cam.ac.uk/OPTIM/,200,https://www-wales.ch.cam.ac.uk/OPTIM/
http://www-wales.ch.cam.ac.uk/GMIN/,200,https://www-wales.ch.cam.ac.uk/GMIN/
http://www.incompact3d.com,200,https://www.incompact3d.com/
https://zenodo.org/record/3782842,200,https://zenodo.org/records/4275463
https://zenodo.org/record/3782843,200,https://zenodo.org/records/3782843
http://cran.r-project.org/package=synthpop,200,https://cran.r-project.org/web/packages/synthpop/index.html
https://www.nmr.chemistry.manchester.ac.uk/?q=node/430,200,https://www.nmr.chemistry.manchester.ac.uk/?q=node/430
https://github.com/AstroSnow/PIP,200,https://github.com/AstroSnow/PIP
https://cran.r-project.org/web/packages/hwwntest/index.html,200,https://cran.r-project.org/web/packages/hwwntest/index.html
http://cran.r-project.org/web/packages/locits/index.html,200,https://cran.r-project.org/web/packages/locits/index.html
http://cran.r-project.org/web/packages/nlt/index.html,200,https://cran.r-project.org/web/packages/nlt/index.html
https://cran.r-project.org/web/packages/BootWPTOS/index.html,200,https://cran.r-project.org/web/packages/BootWPTOS/index.html
http://cran.r-project.org/web/packages/adlift/index.html,200,https://cran.r-project.org/web/packages/adlift/index.html
http://cran.r-project.org/web/packages/costat/index.html,200,https://cran.r-project.org/web/packages/costat/index.html
https://www.nmr.chemistry.manchester.ac.uk/?q=node/430,200,https://www.nmr.chemistry.manchester.ac.uk/?q=node/430
https://ieeexplore.ieee.org/document/9811645,200,https://ieeexplore.ieee.org/document/9811645
http://www.maths.sussex.ac.uk/~giesl/asymptaut.html,404,https://www.maths.sussex.ac.uk/~giesl/asymptaut.html
https://github.com/james-cole/brainager,200,https://github.com/james-cole/brainager
http://www.biopepa.org,ConnectionError
https://wiki.openstack.org/wiki/ReleaseNotes/Icehouse#Key_New_Features_5,200,https://wiki.openstack.org/wiki/ReleaseNotes/Icehouse#Key_New_Features_5
http://staff.aist.go.jp/w.shinoda/MPDyn/index.html,404,https://staff.aist.go.jp/w.shinoda/MPDyn/index.html
https://su2code.github.io/,200,https://su2code.github.io/
http://www.coastalme.org.uk,ConnectionError
http://edata.bham.ac.uk/545/,200,https://edata.bham.ac.uk/545/
http://edata.bham.ac.uk/541/,200,https://edata.bham.ac.uk/541/
http://edata.bham.ac.uk/570/,200,https://edata.bham.ac.uk/570/
https://zenodo.org/record/6834888,200,https://zenodo.org/records/6834888
https://zenodo.org/record/6868589,200,https://zenodo.org/records/6868589
http://www.insectvision.org/3d-reconstruction-tools/habitat3d,TooManyRedirectsError
http://openaccess.thecvf.com/content_ICCV_2017_workshops/papers/w41/Risse_Visual_Tracking_of_ICCV_2017_paper.pdf,200,https://openaccess.thecvf.com/content_ICCV_2017_workshops/papers/w41/Risse_Visual_Tracking_of_ICCV_2017_paper.pdf
http://www.OpenPMU.org,200,https://www.openpmu.org/
http://www.openpmu.org,200,https://www.openpmu.org/
https://tesarrec.web.app/sustainability,200,https://tesarrec.web.app/sustainability
http://www.theibest.org/Life%20Cycle%20Sustainability%20Assessment%20(LCSA)%20-%20end%20of%20project%20report.pdf,ConnectionError
https://zenodo.org/record/4105891,200,https://zenodo.org/records/4105891
https://zenodo.org/record/4105890,200,https://zenodo.org/records/4105891
http://mriphysics.github.io,200,http://mriphysics.github.io/
http://www2.mrc-lmb.cam.ac.uk/groups/murshudov/,200,https://www2.mrc-lmb.cam.ac.uk/groups/murshudov/
https://bitbucket.org/TonyBagnall/time-series-classification,200,https://bitbucket.org/TonyBagnall/time-series-classification
http://www.timeseriesclassification.com,200,http://www.timeseriesclassification.com/
http://emps.exeter.ac.uk/engineering/research/cws/resources/caddies-framework/caddies-download/,403,https://server-security.exeter.ac.uk/engineering/research/cws/resources/caddies-framework/caddies-download/
https://smallareahealthstatisticsunit.github.io/algae/index.html,200,https://smallareahealthstatisticsunit.github.io/algae/index.html
https://academic.oup.com/bioinformatics/article/38/7/1980/6522114,403,https://academic.oup.com/bioinformatics/article/38/7/1980/6522114
http://www.llcsjournal.org/index.php/llcs/article/view/478,200,https://www.llcsjournal.org/index.php/llcs/article/view/478
http://www.incompact3d.com,200,https://www.incompact3d.com/
https://gammacombo.github.io,200,https://gammacombo.github.io/
http://constraintmodelling.org/minion/,200,https://constraintmodelling.org
http://savilerow.cs.st-andrews.ac.uk,200,https://www-users.york.ac.uk/peter.nightingale/savilerow/
http://constraintmodelling.org/conjure/,200,https://constraintmodelling.org
http://psrg.org.uk,200,https://psrg.org.uk/
https://timcornwell.gitlab.io/eMERLIN_RASCIL_pipeline/,200,https://timcornwell.gitlab.io/eMERLIN_RASCIL_pipeline/
https://github.com/rainsworth/eMERLIN-IRIS,200,https://github.com/rainsworth/eMERLIN-IRIS
https://github.com/zooniverse/panoptes-python-client,200,https://github.com/zooniverse/panoptes-python-client
https://github.com/scbirlab/hts-tools,200,https://github.com/scbirlab/hts-tools
https://github.com/lancs-net/wayfinder,200,https://github.com/lancs-net/wayfinder
https://cran.r-project.org/web/packages/anomaly/index.html,200,https://cran.r-project.org/web/packages/anomaly/index.html
https://github.com/ng-cdi/neat,200,https://github.com/ng-cdi/neat
https://github.com/DataPlaneBroker/DPB,200,https://github.com/DataPlaneBroker/DPB
https://github.com/fruzsinaagocs/oscode,200,https://github.com/fruzsinaagocs/oscode
http://openaccess.city.ac.uk/16037/,200,https://openaccess.city.ac.uk/id/eprint/16037/
https://zenodo.org/record/5560138,200,https://zenodo.org/records/5560138
http://www.manageplaces.com/,200,https://www.manageplaces.com/
http://core.brc.iop.kcl.ac.uk/2014/07/03/prq/,ConnectionError
https://github.com/sknepneklab/SAMoS,200,https://github.com/sknepneklab/SAMoS
http://www.astro.cardiff.ac.uk/~spxap/MIDAC_2019/MIDAC_PIPELINE/,200,http://www.astro.cardiff.ac.uk/~spxap/MIDAC_2019/MIDAC_PIPELINE/
http://arxiv.org/abs/1906.09996,200,http://arxiv.org/abs/1906.09996
https://cemmapswl.blog/2018/07/23/testing-for-the-presence-of-measurement-error-daniel-wilhelm/,ConnectionError
https://cemmapswl.blog/2018/04/05/an-adaptive-test-of-stochastic-monotonicity-denis-chetverikov-dongwoo-kim-and-daniel-wilhelm/,ConnectionError
https://cemmapswl.blog/2017/11/27/exact-computation-of-gmm-estimators-for-instrumental-variable-quantile-regression-models-le-yu-chen-sokbae-lee/,ConnectionError
https://github.com/danielwilhelm/Matlab-data-coll,200,https://github.com/danielwilhelm/Matlab-data-coll
https://cemmapswl.blog/2017/11/27/best-subset-binary-prediction-le-yu-chen-sokbae-lee/,ConnectionError
https://cemmapswl.blog/2017/11/15/confidence-intervals-for-projections-of-partially-identified-parameters-francesca-molinari/,ConnectionError
https://github.com/TimothyADavis/KinMSpy/tree/dev,200,https://github.com/TimothyADavis/KinMSpy/tree/dev
http://www.ccp4.ac.uk,200,https://www.ccp4.ac.uk/
https://ample.readthedocs.io,ReadTimeoutError
https://github.com/rigdenlab/conkit,200,https://github.com/rigdenlab/conkit
http://www.ccp4.ac.uk,200,https://www.ccp4.ac.uk/
https://github.com/rigdenlab/SWAMP,200,https://github.com/rigdenlab/SWAMP
http://www.ccp4.ac.uk,200,https://www.ccp4.ac.uk/
https://www.ccp4.ac.uk/html/slicendice.html,200,https://www.ccp4.ac.uk/html/slicendice.html
https://github.com/rigdenlab/MrParse,200,https://github.com/rigdenlab/MrParse
https://github.com/rigdenlab/crops,200,https://github.com/rigdenlab/crops
https://simbad.readthedocs.io,200,https://simbad.readthedocs.io/en/latest/
https://zenodo.org/record/4684490,200,https://zenodo.org/records/4740106
https://zenodo.org/record/4761407,200,https://zenodo.org/records/4761408
https://www.biorxiv.org/content/10.1101/553560v1,200,https://www.biorxiv.org/content/10.1101/553560v1
https://www.biorxiv.org/content/10.1101/553560v1,200,https://www.biorxiv.org/content/10.1101/553560v1
https://zenodo.org/record/7974535,200,https://zenodo.org/records/7974535
https://jennasimit.github.io/flashfm/,200,https://jennasimit.github.io/flashfm/
https://github.com/jrmaddison/tlm_adjoint,200,https://github.com/jrmaddison/tlm_adjoint
https://github.com/flaxsearch/BioSolr/,200,https://github.com/flaxsearch/BioSolr/
https://www.lammps.org,200,https://www.lammps.org/
https://github.com/socialmediaprov/smrdc,200,https://github.com/socialmediaprov/smrdc
https://github.com/ptravers/fsc,200,https://github.com/ptravers/fsc
https://github.com/linron84/pygoodreads,200,https://github.com/linron84/pygoodreads
http://pure.abdn.ac.uk:8080/portal/en/datasets/intention-analysis-jar(06919a01-5332-4b19-bba4-73dfd4374869).html,ConnectionError
https://github.com/charlieegan3/standpoint,200,https://github.com/charlieegan3/standpoint
https://github.com/socialmediaprov/ontologies,200,https://github.com/socialmediaprov/ontologies
https://zenodo.org/record/4271479,200,https://zenodo.org/records/5155330
https://zenodo.org/record/3731703,200,https://zenodo.org/records/3731703
https://zenodo.org/record/6339242,200,https://zenodo.org/records/6339242
https://zenodo.org/record/4483408,200,https://zenodo.org/records/4483408
https://code.google.com/p/simplenlg/,200,https://code.google.com/archive/p/simplenlg
http://pma.nuff.ox.ac.uk,200,http://pma.nuff.ox.ac.uk/
http://www.gwoptics.org/finesse/,200,http://www.gwoptics.org/finesse/
http://www.gwoptics.org/finesse/,200,http://www.gwoptics.org/finesse/
https://www.lsc-group.phys.uwm.edu/daswg/projects/lal/nightly/docs/html/group__ch__inference.html,ConnectionError
https://elifesciences.org/articles/74447,200,https://elifesciences.org/articles/74447
https://github.com/albespalov/Stochastic_T-IFISS,200,https://github.com/albespalov/Stochastic_T-IFISS
https://zenodo.org/record/7265780,200,https://zenodo.org/records/7265781
https://mgen.microbiologyresearch.org/content/journal/mgen/10.1099/mgen.0.000245,TooManyRedirectsError
https://zenodo.org/record/4127057,200,https://zenodo.org/records/4127058
https://CRAN.R-project.org/package=GeneralisedCovarianceMeasure,200,https://cran.r-project.org/web/packages/GeneralisedCovarianceMeasure/index.html
https://cran.r-project.org/package=dipw,200,https://cran.r-project.org/web/packages/dipw/index.html
https://CRAN.R-project.org/package=ghcm,200,https://cran.r-project.org/web/packages/ghcm/index.html
https://CRAN.R-project.org/package=GRPtests,200,https://cran.r-project.org/web/packages/GRPtests/index.html
https://zenodo.org/record/5013461,200,https://zenodo.org/records/5013461
http://www.robots.ox.ac.uk/~vgg/software/personalized_pose/,200,https://www.robots.ox.ac.uk/~vgg/software/personalized_pose/
http://www.robots.ox.ac.uk/~vgg/software/ubc/,200,https://www.robots.ox.ac.uk/~vgg/software/ubc/
http://www.robots.ox.ac.uk/~vgg/software/cnn_heatmap/,200,https://www.robots.ox.ac.uk/~vgg/software/cnn_heatmap/
https://github.com/wattes,200,https://github.com/wattes
https://code.soundsoftware.ac.uk/hg/dml-open-vis,401,https://code.soundsoftware.ac.uk/hg/dml-open-vis
https://code.soundsoftware.ac.uk/hg/dml-open-cliopatria,401,https://code.soundsoftware.ac.uk/hg/dml-open-cliopatria
https://github.com/apchsh/SAFPhot,200,https://github.com/apchsh/SAFPhot
https://infobiotics.org,200,https://infobiotics.org/
https://www.sciencedirect.com/science/article/pii/S2352711019302584,403,https://www.sciencedirect.com/science/article/pii/S2352711019302584
https://twitter.com/MOBILISE_/status/1235170965648273408,403,https://twitter.com/MOBILISE_/status/1235170965648273408
https://vimeo.com/237882619,200,https://vimeo.com/237882619
https://github.com/CadbyLab/Amoeba-tracking,404,https://github.com/CadbyLab/Amoeba-tracking
https://zenodo.org/record/5718734,200,https://zenodo.org/records/5718734
https://zenodo.org/record/7347010,200,https://zenodo.org/records/7347011
https://zenodo.org/record/4293850,200,https://zenodo.org/records/4293851
https://zenodo.org/record/3934368,200,https://zenodo.org/records/3934368
https://zenodo.org/record/3775981,200,https://zenodo.org/records/3775981
https://zenodo.org/record/4435297,200,https://zenodo.org/records/4435297
https://zenodo.org/record/3994968,200,https://zenodo.org/records/3994968
https://github.com/EPCCed/lammps/tree/feature-sh-dem,200,https://github.com/EPCCed/lammps/tree/feature-sh-dem
http://www.bristol.ac.uk/biochemistry/research/bude,404,https://www.bristol.ac.uk/biochemistry/research/bude
https://arxiv.org/abs/1901.03319,200,https://arxiv.org/abs/1901.03319
https://zenodo.org/record/7799280,200,https://zenodo.org/records/7799281
https://zenodo.org/record/7060223,200,https://zenodo.org/records/7060224
https://sussex.figshare.com/articles/software/Simulation_Code_for_the_paper_The_effect_of_the_electric_trapping_field_on_state-selective_loading_of_molecules_into_rf_ion_traps_/13063628,200,https://sussex.figshare.com/articles/software/Simulation_Code_for_the_paper_The_effect_of_the_electric_trapping_field_on_state-selective_loading_of_molecules_into_rf_ion_traps_/13063628
http://ubdc.ac.uk/news/2017/october/the-full-potential-of-social-care-data-a-ubdc-researcher-s-work-with-renfrewshire-council/,403,https://www.ubdc.ac.uk/news/2017/october/the-full-potential-of-social-care-data-a-ubdc-researcher-s-work-with-renfrewshire-council
https://github.com/urbanbigdatacentre/ubdc-airbnb,200,https://github.com/urbanbigdatacentre/ubdc-airbnb
https://github.com/profrichharris/MLID,200,https://github.com/profrichharris/MLID
https://gitlab.ecosystem-modelling.pml.ac.uk/fvcom/fvcom-toolbox,ConnectionError
https://gitlab.ecosystem-modelling.pml.ac.uk/fvcom/pyfvcom,ConnectionError
https://isabelle-utp.york.ac.uk/,200,https://isabelle-utp.york.ac.uk/
https://www.cs.york.ac.uk/circus/RoboCalc/robotool/,404,https://robostar.cs.york.ac.uk/robotool
https://zenodo.org/record/7347010,200,https://zenodo.org/records/7347011
http://csdms.colorado.edu/wiki/Model:Chi_analysis_tools,200,https://csdms.colorado.edu/wiki/Model:Chi_analysis_tools
https://zenodo.org/record/997407#.Wi_uOlVl-Uk,200,https://zenodo.org/records/997407#.Wi_uOlVl-Uk
https://github.com/LSDtopotools/LSDTopoTools2,200,https://github.com/LSDtopotools/LSDTopoTools2
http://www.earth-surf-dynam.net/4/655/2016/,421,https://esurf.copernicus.org/articles/4/655/2016/
http://spindynamics.org,200,https://spindynamics.org/
